date,p_exp_oil,p_exp_op,p_exp_gas,brent,gas_lng,gas_europe,dum_2012,dum_1114,dum01,dum02,dum03,dum04,dum05,dum06,dum07,dum08,dum09,dum10,dum11,dum12,r_bal_fin,r_errors,r_dif_reserves,r_price_cur_purch,vcor,r_cur_purch,r_dum_cur_purch,em_index,rate_repo,rate_10tr,r_exp_oil,v_exp_oil,r_exp_op,v_exp_op,r_exp_gas,v_exp_gas,usd_eur,rub_usd,v_prod_oil,v_prod_op,v_prod_gas,r_exp_goods,r_exp_othg,r_exp_serv,r_exp_all,r_imp_goods,r_imp_serv,r_imp_all,n_y,n_c,n_g,n_j,n_ex,n_im,n_ds,r_bal_trade,r_bal_serv,r_bal_wage,r_bal_rent,r_bal_sinc,r_bal_inv,r_cap_account,r_cur_account,const,brent_1,brent_2,brent_3,brent_4,brent_5,brent_6,gas_europe_1,gas_europe_2,gas_europe_3,gas_lng_1,gas_lng_2,gas_lng_3,gas_lng_4,gas_lng_5,rub_usd_1,rub_usd_2,usd_eur_1,v_prod_op_1,gdp_1,vnok_1,n_ds_1,n_c_1,n_j_1,v_exp_oil_1,p_exp_oil_3,rub_usd_eur_1,r_rent_sinc,dif_usd_rub_ratio,dif_usd_rub_ratio_1,dif_brent,dif_usd_rub,dif_usd_eur,dif_em_index,dif_em_index_ratio,dif_brent_ratio,dif_usd_eur_ratio,dif_r,dif_r_1
2015-03-01,,,,55.79,13.0413193243923,8.27,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9.4,0.6,1.3,0,0,0,0,0.909473805090328,14.75765,1.934,,,,,,,1.08116510558968,58.46,45.1,24.1,55,32.905,,4.3,37.205,17.082,7.5,24.582,6752.92582004313,3575.406383428,1172.47158979044,1403.81276121901,2213.67245828578,1545.29867104584,-67.138701634256,15.823,-3.2,-0.5,0,-0.5,-1.5,0,10.1,1,57.93,48.07,62.33,78.44,87.27,97.34,8.27,9.25,9.83,14.2038341442813,16.1873379709448,15.62,15.59,15.89,61.27,68.93,1.13603677322678,23.2,6752.92582004313,1403.81276121901,-67.138701634256,3575.406383428,1403.81276121901,,,69.6049730956049,-0.5,-0.0458625754855558,-0.11112723052372,-2.14,-2.81,-0.0548716676371024,0.00735076142177082,0.00814829138149309,-0.0369411358536164,-0.0483009607877796,12.82365,13.695675
2015-04-01,,,,59.39,10.9366594801425,6.77444566674586,1,1,0,0,0,1,0,0,0,0,0,0,0,0,12.7,0.8,-4.8,0,0,0,0,0.909265440995523,14.2273142857143,2.046,,,,,,,1.0775772178982,51.7,43.7,22.9,51.4,30.715,,4.5,35.215,16.17,7.2,23.37,6793.75358738894,3649.51783388525,1205.10625886617,1341.76368291254,1870.59599591869,1247.79082421884,-67.138701634256,14.545,-2.8,-0.5,0,-0.6,-3.3,-0.2,7.4,1,55.79,57.93,48.07,62.33,78.44,87.27,8.27,8.27,9.25,13.0413193243923,14.2038341442813,16.1873379709448,15.62,15.59,58.46,61.27,1.08116510558968,24.1,6752.92582004313,1403.81276121901,-67.138701634256,3575.406383428,1403.81276121901,,,63.2049120727726,-0.6,-0.115634621963736,-0.0458625754855558,3.6,-6.76,-0.00358788769148144,-0.000208364094805069,-0.000229104008976239,0.0645276931349705,-0.00331853818897029,12.1813142857143,12.82365
2015-05-01,,,,64.56,9.33690016387327,6.68399731108114,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1.1,3.5,0,0,0,0,0.915651174170211,12.69125,2.095,,,,,,,1.11585237283569,52.97,45.1,24.4,47.9,30.654,,4.1,34.754,15.29,7.2,22.49,6793.75358738894,3649.51783388525,1205.10625886617,1341.76368291254,1870.59599591869,1247.79082421884,-25.4393599748705,15.364,-3.2,-0.5,0,-0.3,-5,0,6.4,1,59.39,55.79,57.93,48.07,62.33,78.44,6.77444566674586,8.27,8.27,10.9366594801425,13.0413193243923,14.2038341442813,16.1873379709448,15.62,51.7,58.46,1.0775772178982,22.9,6793.75358738894,1341.76368291254,-25.4393599748705,3649.51783388525,1341.76368291254,,,55.7107421653368,-0.3,0.0245647969052224,-0.115634621963736,5.17,1.27,0.0382751549374887,0.00638573317468738,0.00702295818886052,0.0870516922040748,0.0355196400793847,10.59625,12.1813142857143
2015-06-01,,,,62.34,9.18912211656155,6.66672592954467,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.4,-1,-0.8,0,0,0,0,0.916811930818949,12.5508714285714,2.335,,,,,,,1.12218492742574,55.52,43.9,23.6,42.7,30.088,,4.5,34.588,16.221,8.1,24.321,6793.75358738894,3649.51783388525,1205.10625886617,1341.76368291254,1870.59599591869,1247.79082421884,-25.4393599748705,13.867,-3.6,-0.5,0,-0.2,-6.9,0,2.5,1,64.56,59.39,55.79,57.93,48.07,62.33,6.68399731108114,6.77444566674586,8.27,9.33690016387327,10.9366594801425,13.0413193243923,14.2038341442813,16.1873379709448,52.97,51.7,1.11585237283569,24.4,6793.75358738894,1341.76368291254,-25.4393599748705,3649.51783388525,1341.76368291254,,,59.1067001891063,-0.2,0.048140456862375,0.0245647969052224,-2.22,2.55,0.00633255459004944,0.00116075664873838,0.00126768433381882,-0.0343866171003717,0.00567508278353766,10.2158714285714,10.59625
2015-07-01,,,,55.87,9.49508325844636,6.69403713465372,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3,-0.2,2.2,0,0,0,0,0.929944458549271,12.037475,2.205,,,,,,,1.10162166009412,58.99,44.9,25.2,35,27.322,,4.7,32.022,16.763,9.1,25.863,7015.94835162461,3596.47647761639,1238.92361508673,1383.68854827803,1953.61727969587,1445.41018077147,-25.4393599748705,10.559,-4.4,-0.3,0,-0.7,-1.3,0,3.8,1,62.34,64.56,59.39,55.79,57.93,48.07,6.66672592954467,6.68399731108114,6.77444566674586,9.18912211656155,9.33690016387327,10.9366594801425,13.0413193243923,14.2038341442813,55.52,52.97,1.12218492742574,23.6,6793.75358738894,1341.76368291254,-25.4393599748705,3649.51783388525,1341.76368291254,,,62.3037071706768,-0.7,0.0625,0.048140456862375,-6.47000000000001,3.47,-0.0205632673316123,0.0131325277303224,0.0143241239439278,-0.103785691369907,-0.0183243125344625,9.832475,10.2158714285714
2015-08-01,,,,46.99,9.81583965795666,6.34573758327927,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.3,3.2,2.3,0,0,0,0,0.960835559640937,11.544,2.2,,,,,,,1.11267142857143,66.48,45.1,25.3,44.4,25.034,,4.3,29.334,16.232,8.7,24.932,7015.94835162461,3596.47647761639,1238.92361508673,1383.68854827803,1953.61727969587,1445.41018077147,288.652611719067,8.802,-4.4,-0.4,0,-0.6,-2,0,1.4,1,55.87,62.34,64.56,59.39,55.79,57.93,6.69403713465372,6.66672592954467,6.68399731108114,9.49508325844636,9.18912211656155,9.33690016387327,10.9366594801425,13.0413193243923,58.99,55.52,1.10162166009412,25.2,7015.94835162461,1383.68854827803,288.652611719067,3596.47647761639,1383.68854827803,,,64.9846617289523,-0.6,0.126970672995423,0.0625,-8.88,7.49,0.0110497684773057,0.0308911010916662,0.0332182215912731,-0.158940397350993,0.0100304568052534,9.344,9.832475
2015-09-01,,,,47.24,10.3069439491419,6.27869866033782,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.8,1.2,5.2,0,0,0,0,0.968713868102401,11.62826,2.06,,,,,,,1.12366363636364,66.24,44,22.7,48,26.343,,4.1,30.443,16.831,7.5,24.331,7015.94835162461,3596.47647761639,1238.92361508673,1383.68854827803,1953.61727969587,1445.41018077147,288.652611719067,9.512,-3.4,-0.4,0,-0.6,-2.9,0,2.2,1,46.99,55.87,62.34,64.56,59.39,55.79,6.34573758327927,6.69403713465372,6.66672592954467,9.81583965795666,9.49508325844636,9.18912211656155,9.33690016387327,10.9366594801425,66.48,58.99,1.11267142857143,25.3,7015.94835162461,1383.68854827803,288.652611719067,3596.47647761639,1383.68854827803,,,73.9703965714286,-0.6,-0.00361010830324923,0.126970672995423,0.25,-0.240000000000009,0.010992207792208,0.00787830846146309,0.00819943473408416,0.00532028091083209,0.00987911391444734,9.56826,9.344
2015-10-01,,,,48.12,10.1074268104243,6.02695782059877,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.4,-0.6,0.9,0,0,0,0,0.955811964588051,11.729625,2.151,,,,,,,1.1234347826087,64.37,45.3,22.3,61.4,26.964,,4,30.964,16.917,7.3,24.217,7037.57770466133,3682.01356718271,1278.73398570461,1379.57353502458,1917.46028446176,1465.76370819615,288.652611719067,10.047,-3.3,-0.3,0,-0.6,-1.7,-0.2,4.1,1,47.24,46.99,55.87,62.34,64.56,59.39,6.27869866033782,6.34573758327927,6.69403713465372,10.3069439491419,9.81583965795666,9.49508325844636,9.18912211656155,9.33690016387327,66.24,66.48,1.12366363636364,22.7,7015.94835162461,1383.68854827803,288.652611719067,3596.47647761639,1383.68854827803,,,74.4314792727273,-0.6,-0.0282306763285023,-0.00361010830324923,0.879999999999996,-1.86999999999999,-0.000228853754940639,-0.0129019035143491,-0.013318590699669,0.0186282811176968,-0.000203667492241048,9.578625,9.56826
2015-11-01,,,,44.42,9.51558591385069,5.5008338512307,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.7,1.3,4.1,0,0,0,0,0.968732275221533,11.795175,2.218,,,,,,,1.076025,66.24,44,23.8,60.7,25.384,,3.6,28.984,16.434,6.3,22.734,7037.57770466133,3682.01356718271,1278.73398570461,1379.57353502458,1917.46028446176,1465.76370819615,245.560040483827,8.95,-2.6,-0.3,0,-0.5,-1,0,4.5,1,48.12,47.24,46.99,55.87,62.34,64.56,6.02695782059877,6.27869866033782,6.34573758327927,10.1074268104243,10.3069439491419,9.81583965795666,9.49508325844636,9.18912211656155,64.37,66.24,1.1234347826087,22.3,7037.57770466133,1379.57353502458,245.560040483827,3682.01356718271,1379.57353502458,,,72.3154969565217,-0.5,0.0290508000621406,-0.0282306763285023,-3.7,1.86999999999999,-0.0474097826086957,0.0129203106334813,0.0135176280609229,-0.0768911055694097,-0.042200743062812,9.577175,9.578625
2015-12-01,,,,37.72,9.08019629211058,5.0927629826203,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.8,0.3,-0.7,0,0,0,0,0.982730689751594,11.78736,2.269,,,,,,,1.08697826086957,72.88,45.7,25.2,63,28.708,,6.1,34.808,17.505,7.1,24.605,7037.57770466133,3682.01356718271,1278.73398570461,1379.57353502458,1917.46028446176,1465.76370819615,245.560040483827,11.203,-1,-0.4,0,-0.4,-3.7,0,5.7,1,44.42,48.12,47.24,46.99,55.87,62.34,5.5008338512307,6.02695782059877,6.27869866033782,9.51558591385069,10.1074268104243,10.3069439491419,9.81583965795666,9.49508325844636,66.24,64.37,1.076025,23.8,7037.57770466133,1379.57353502458,245.560040483827,3682.01356718271,1379.57353502458,,,71.275896,-0.4,0.10024154589372,0.0290508000621406,-6.7,6.64,0.0109532608695651,0.013998414530061,0.0144502406785815,-0.15083295812697,0.0101793739639553,9.51836,9.577175
2016-01-01,,,,30.8,8.40230220526643,4.39818627540541,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5,-1.4,0.9,0,0,0,0,1,11.8923,1.931,,,,,,,1.08774375,75.17,45.8,23.8,61.9,17.149,,3.1,20.249,9.844,4.6,14.444,6934.20112247119,3736.42001050145,1279.89760461844,1396.35888815059,1847.04474970581,1527.77862644124,245.560040483827,7.305,-1.5,0,0,-0.2,-0.9,0,4.7,1,37.72,44.42,48.12,47.24,46.99,55.87,5.0927629826203,5.5008338512307,6.02695782059877,9.08019629211058,9.51558591385069,10.1074268104243,10.3069439491419,9.81583965795666,72.88,66.24,1.08697826086957,25.2,7037.57770466133,1379.57353502458,245.560040483827,3682.01356718271,1379.57353502458,,,79.2189756521739,-0.2,0.0314215148188804,0.10024154589372,-6.92,2.29000000000001,0.000765489130434949,0.0172693102484062,0.0175727800388236,-0.183457051961824,0.000704235915281847,9.9613,9.51836
2016-02-01,,,,33.2,8.5618581322841,3.96837858928349,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,-1.4,0.5,0,0,0,0,0.999986029699384,11.716675,1.74,,,,,,,1.11146315789474,75.09,44,22.1,51.8,20.135,,3.3,23.435,12.861,4.9,17.761,6934.20112247119,3736.42001050145,1279.89760461844,1396.35888815059,1847.04474970581,1527.77862644124,202.25849593615,7.274,-1.6,-0.1,0,-0.4,-1.3,0,3.9,1,30.8,37.72,44.42,48.12,47.24,46.99,4.39818627540541,5.0927629826203,5.5008338512307,8.40230220526643,9.08019629211058,9.51558591385069,10.1074268104243,10.3069439491419,75.17,72.88,1.08774375,23.8,6934.20112247119,1396.35888815059,202.25849593615,3736.42001050145,1396.35888815059,,,81.7656976875,-0.4,-0.00106425435679125,0.0314215148188804,2.4,-0.0799999999999983,0.0237194078947367,-1.39703006158953e-05,-1.39703006158953e-05,0.077922077922078,0.021806062222593,9.976675,9.9613
2016-03-01,,,,39.07,7.73669809551356,3.91018024309544,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.4,-0.2,1.3,0,0,0,0,0.968657890803224,11.6591,1.786,,,,,,,1.11022380952381,67.61,47.6,23.3,54,23.185,,4,27.185,15.352,5.8,21.152,6934.20112247119,3736.42001050145,1279.89760461844,1396.35888815059,1847.04474970581,1527.77862644124,202.25849593615,7.833,-1.8,-0.2,0,-0.6,-1.3,0,3.9,1,33.2,30.8,37.72,44.42,48.12,47.24,3.96837858928349,4.39818627540541,5.0927629826203,8.5618581322841,8.40230220526643,9.08019629211058,9.51558591385069,10.1074268104243,75.09,75.17,1.11146315789474,22.1,6934.20112247119,1396.35888815059,202.25849593615,3736.42001050145,1396.35888815059,,,83.4597685263158,-0.6,-0.0996137967772007,-0.00106425435679125,5.87,-7.48,-0.00123934837092721,-0.0313281388961603,-0.0313285765657928,0.176807228915663,-0.00111506023580188,9.8731,9.976675
2016-04-01,,,,42.25,6.82497956424781,3.97007508978746,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.7,1.8,2.8,0,0,0,0,0.966387476972782,11.50956,1.819,,,,,,,1.13380909090909,64.33,44.4,21.6,49.7,21.75,,4.5,26.25,15.113,5.8,20.913,7068.29278785909,3761.90146826859,1299.05896604138,1435.59178399615,1802.45562481641,1426.26836748397,202.25849593615,6.637,-1.2,-0.1,0,-0.4,-3.6,-1,1.3,1,39.07,33.2,30.8,37.72,44.42,48.12,3.91018024309544,3.96837858928349,4.39818627540541,7.73669809551356,8.5618581322841,8.40230220526643,9.08019629211058,9.51558591385069,67.61,75.09,1.11022380952381,23.3,6934.20112247119,1396.35888815059,202.25849593615,3736.42001050145,1396.35888815059,,,75.0622317619048,-0.4,-0.0485135335009614,-0.0996137967772007,3.18,-3.28,0.0235852813852815,-0.00227041383044169,-0.00234387584305851,0.0813923726644484,0.0212437178728833,9.69056,9.8731
2016-05-01,,,,47.13,6.26889250691803,4.32919186505527,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.9,-0.2,2.9,0,0,0,0,0.990568653552486,11.59465,1.834,,,,,,,1.12945,66.08,45.8,22.2,46.1,22.042,,3.9,25.942,14.437,5.9,20.337,7068.29278785909,3761.90146826859,1299.05896604138,1435.59178399615,1802.45562481641,1426.26836748397,195.553312220533,7.605,-2,-0.1,0,-0.5,-2.5,-0.2,2.4,1,42.25,39.07,33.2,30.8,37.72,44.42,3.97007508978746,3.91018024309544,3.96837858928349,6.82497956424781,7.73669809551356,8.5618581322841,8.40230220526643,9.08019629211058,64.33,67.61,1.13380909090909,21.6,7068.29278785909,1435.59178399615,195.553312220533,3761.90146826859,1435.59178399615,,,72.9379388181818,-0.5,0.0272034820457019,-0.0485135335009614,4.88,1.75,-0.0043590909090907,0.0241811765797036,0.0250222371004345,0.115502958579882,-0.00384464275691737,9.76065,9.69056
2016-06-01,,,,48.48,6.40180116949261,4.75572046689423,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.6,0,-1.4,0,0,0,0,0.985176886357938,11.47305,1.488,,,,,,,1.12375238095238,64.26,44.3,23.6,43.3,24.038,,4.2,28.238,15.982,6.9,22.882,7068.29278785909,3761.90146826859,1299.05896604138,1435.59178399615,1802.45562481641,1426.26836748397,195.553312220533,8.056,-2.7,-0.1,0,-0.1,-7,-0.1,-1.9,1,47.13,42.25,39.07,33.2,30.8,37.72,4.32919186505527,3.97007508978746,3.91018024309544,6.26889250691803,6.82497956424781,7.73669809551356,8.5618581322841,8.40230220526643,66.08,64.33,1.12945,22.2,7068.29278785909,1435.59178399615,195.553312220533,3761.90146826859,1435.59178399615,,,74.634056,-0.1,-0.0275423728813558,0.0272034820457019,1.34999999999999,-1.81999999999999,-0.00569761904761945,-0.00539176719454815,-0.00544310298454489,0.0286441756842774,-0.00504459608448311,9.98505,9.76065
2016-07-01,,,,45.07,6.75711864704915,4.67473769134718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.1,1,1.5,0,0,0,0,0.984281143576728,11.178525,1.458,,,,,,,1.1066,67.05,45.8,24.6,44.3,22.445,,4.6,27.045,16.144,7.1,23.244,7184.82716745407,3830.07835172073,1323.69684016388,1503.21879560739,1853.79001103589,1454.71034152145,195.553312220533,6.301,-2.5,-0.2,0,-0.8,-2.5,0.1,0.3,1,48.48,47.13,42.25,39.07,33.2,30.8,4.75572046689423,4.32919186505527,3.97007508978746,6.40180116949261,6.26889250691803,6.82497956424781,7.73669809551356,8.5618581322841,64.26,66.08,1.12375238095238,23.6,7068.29278785909,1435.59178399615,195.553312220533,3761.90146826859,1435.59178399615,,,72.212328,-0.8,0.0434173669467786,-0.0275423728813558,-3.41,2.78999999999999,-0.0171523809523808,-0.000895742781210074,-0.000909220256396301,-0.0703382838283828,-0.0152634879739647,9.720525,9.98505
2016-08-01,,,,46.14,7.1386747240458,4.04748993020478,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-2.4,0.2,0.8,0,0,0,0,0.988375242426515,11.3786333333333,1.568,,,,,,,1.12108181818182,64.91,45.2,25.3,45.3,23.105,,5,28.105,18.449,7.7,26.149,7184.82716745407,3830.07835172073,1323.69684016388,1503.21879560739,1853.79001103589,1454.71034152145,128.753510447639,4.656,-2.6,-0.2,0,-0.8,-2.8,0,-1.8,1,45.07,48.48,47.13,42.25,39.07,33.2,4.67473769134718,4.75572046689423,4.32919186505527,6.75711864704915,6.40180116949261,6.26889250691803,6.82497956424781,7.73669809551356,67.05,64.26,1.1066,24.6,7184.82716745407,1503.21879560739,128.753510447639,3830.07835172073,1503.21879560739,,,74.19753,-0.8,-0.0319164802386279,0.0434173669467786,1.07,-2.14,0.0144818181818183,0.00409409884978773,0.00415948113656877,0.023740847570446,0.0130867686443324,9.81063333333333,9.720525
2016-09-01,,,,46.19,7.53979290081361,4.2536141699485,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,-0.2,0.9,0,0,0,0,0.98771525455214,10.2052,1.608,,,,,,,1.12092272727273,63.16,44.9,22.9,50.7,25.369,,4.3,29.669,17.959,6.3,24.259,7184.82716745407,3830.07835172073,1323.69684016388,1503.21879560739,1853.79001103589,1454.71034152145,128.753510447639,7.41,-2,-0.2,0,-0.9,-2.8,0,1.6,1,46.14,45.07,48.48,47.13,42.25,39.07,4.04748993020478,4.67473769134718,4.75572046689423,7.1386747240458,6.75711864704915,6.40180116949261,6.26889250691803,6.82497956424781,64.91,67.05,1.12108181818182,25.3,7184.82716745407,1503.21879560739,128.753510447639,3830.07835172073,1503.21879560739,,,72.7694208181818,-0.9,-0.0269604067169928,-0.0319164802386279,0.0499999999999972,-1.75,-0.000159090909091164,-0.000659987874375712,-0.000667750309847306,0.00108365843086253,-0.000141908383947551,8.5972,9.81063333333333
2016-10-01,,,,49.73,7.6528666460144,5.33681888344991,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-3.1,2,4.6,0,0,0,0,0.995400180473175,10.2,1.834,,,,,,,1.10388571428571,62.9,46.6941,24.0637,60.9579,24.751,,4.2,28.951,18.18,6.9,25.08,7373.45308022132,3871.97905818474,1340.49339833776,1584.92336877808,1864.71630323105,1472.55037192588,128.753510447639,6.571,-2.7,-0.2,0,-0.7,-3.3,-0.2,-0.3,1,46.19,46.14,45.07,48.48,47.13,42.25,4.2536141699485,4.04748993020478,4.67473769134718,7.53979290081361,7.1386747240458,6.75711864704915,6.40180116949261,6.26889250691803,63.16,64.91,1.12092272727273,22.9,7184.82716745407,1503.21879560739,128.753510447639,3830.07835172073,1503.21879560739,,,70.7974794545454,-0.7,-0.00411652944901833,-0.0269604067169928,3.54,-0.259999999999998,-0.0170370129870128,0.00768492592103565,0.00778050747481897,0.0766399653604676,-0.015199096755282,8.366,8.5972
2016-11-01,,,,46.44,7.59258875196391,5.69317950114529,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.3,1.9,4.7,0,0,0,0,1.02842077254659,10.2,2.368,,,,,,,1.08137619047619,64.94,45.5235,24.372,62.6639,26.532,,4.2,30.732,17.615,5.2,22.815,7373.45308022132,3871.97905818474,1340.49339833776,1584.92336877808,1864.71630323105,1472.55037192588,183.891323615567,8.917,-1.1,-0.2,0,-0.6,-2,0,5.1,1,49.73,46.19,46.14,45.07,48.48,47.13,5.33681888344991,4.2536141699485,4.04748993020478,7.6528666460144,7.53979290081361,7.1386747240458,6.75711864704915,6.40180116949261,62.9,63.16,1.10388571428571,24.0637,7373.45308022132,1584.92336877808,183.891323615567,3871.97905818474,1584.92336877808,,,69.4344114285714,-0.6,0.0324324324324324,-0.00411652944901833,-3.29,2.04,-0.0225095238095243,0.0330205920734171,0.0331731827270921,-0.0661572491453851,-0.0203911723090732,7.832,8.366
2016-12-01,,,,54.07,7.591754152286,5.42350142239831,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.2,-8.9,-11.2,0,0,0,0,1.02935127571512,10.2,2.479,,,,,,,1.05502608695652,60.66,47.0864,25.7966,66.2334,31.209,,5.3,36.509,19.557,7.5,27.057,7373.45308022132,3871.97905818474,1340.49339833776,1584.92336877808,1864.71630323105,1472.55037192588,183.891323615567,11.652,-2.2,-0.2,0,-0.4,-3.6,0.7,5.3,1,46.44,49.73,46.19,46.14,45.07,48.48,5.69317950114529,5.33681888344991,4.2536141699485,7.59258875196391,7.6528666460144,7.53979290081361,7.1386747240458,6.75711864704915,64.94,62.9,1.08137619047619,24.372,7373.45308022132,1584.92336877808,183.891323615567,3871.97905818474,1584.92336877808,,,70.2245698095238,-0.4,-0.0659069910686788,0.0324324324324324,7.63,-4.28,-0.0263501035196683,0.000930503168529606,0.000904788383674397,0.164298018949182,-0.0243671940918774,7.721,7.832
2017-01-01,,,,54.89,8.04227686050844,6.14434925480129,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.7,-0.6,8.6,40,0,0,0,1.02334218720149,10,2.451,,,,,,,1.06598125,60.16,46.8992,24.3712,66.2949,25.427,,3.9,29.327,13.618,5.8,19.418,7554.02799930383,3936.70610840809,1358.91754270852,1610.47504590028,1949.00030613737,1482.67219581449,183.891323615567,11.809,-1.9,-0.1,0,-0.5,-1.7,0,7.5,1,54.07,46.44,49.73,46.19,46.14,45.07,5.42350142239831,5.69317950114529,5.33681888344991,7.591754152286,7.59258875196391,7.6528666460144,7.53979290081361,7.1386747240458,60.66,64.94,1.05502608695652,25.7966,7373.45308022132,1584.92336877808,183.891323615567,3871.97905818474,1584.92336877808,,,63.9978824347826,-0.5,-0.00824266402901418,-0.0659069910686788,0.82,-0.5,0.0109551630434785,-0.00600908851363191,-0.00583774330046583,0.0151655261697799,0.0103837840399581,7.549,7.721
2017-02-01,,,,55.49,8.41498731545654,6.05158364479884,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.7,-0.9,6.8,40,0,1.9,1,1.01510288833723,10,2.358,,,,,,,1.06586111111111,57.94,43.692,21.9453,58.0678,25.806,,3.8,29.606,15.476,5.1,20.576,7554.02799930383,3936.70610840809,1358.91754270852,1610.47504590028,1949.00030613737,1482.67219581449,181.601191964067,10.33,-1.3,-0.2,0,-0.8,-2,0,6,1,54.89,54.07,46.44,49.73,46.19,46.14,6.14434925480129,5.42350142239831,5.69317950114529,8.04227686050844,7.591754152286,7.59258875196391,7.6528666460144,7.53979290081361,60.16,60.66,1.06598125,24.3712,7554.02799930383,1610.47504590028,181.601191964067,3936.70610840809,1610.47504590028,,,64.129432,-0.8,-0.0369015957446808,-0.00824266402901418,0.600000000000001,-2.22,-0.000120138888889176,-0.00823929886426456,-0.00805136245462173,0.0109309528147204,-0.000112702628577357,7.642,7.549
2017-03-01,,,,51.97,8.24598306107463,5.00094507653751,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14.1,2.4,-4.1,40,0,1.2,1,1.00655335249395,10,2.396,,,,,,,1.06896363636364,56.38,47.8856,23.4398,56.808,31.317,,4.6,35.917,18.995,6.7,25.695,7554.02799930383,3936.70610840809,1358.91754270852,1610.47504590028,1949.00030613737,1482.67219581449,181.601191964067,12.322,-2.1,-0.3,0,-0.7,-1.7,0,7.6,1,55.49,54.89,54.07,46.44,49.73,46.19,6.05158364479884,6.14434925480129,5.42350142239831,8.41498731545654,8.04227686050844,7.591754152286,7.59258875196391,7.6528666460144,57.94,60.16,1.06586111111111,21.9453,7554.02799930383,1610.47504590028,181.601191964067,3936.70610840809,1610.47504590028,,,61.7559927777778,-0.7,-0.0269244045564376,-0.0369015957446808,-3.52,-1.56,0.00310252525252541,-0.00854953584327456,-0.00842233426926703,-0.0634348531266896,0.00291081569651338,7.604,7.642
2017-04-01,,,,52.98,8.76311875468926,5.0109139182969,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.4,1,3.6,40,0,1.2,1,1.00517725791004,9.75,2.282,,,,,,,1.0713380952381,56.98,45.6432,22.2048,54.7197,26.083,,4.5,30.583,18.258,6.8,25.058,7554.34922831576,4013.81816737492,1379.95530337222,1624.15787853231,1916.49894052352,1562.40388488942,181.601191964067,7.825,-2.3,-0.2,0,-0.7,-3.2,-0.2,1.4,1,51.97,55.49,54.89,54.07,46.44,49.73,5.00094507653751,6.05158364479884,6.14434925480129,8.24598306107463,8.41498731545654,8.04227686050844,7.591754152286,7.59258875196391,56.38,57.94,1.06896363636364,23.4398,7554.02799930383,1610.47504590028,181.601191964067,3936.70610840809,1610.47504590028,,,60.2681698181818,-0.7,0.0106420716566157,-0.0269244045564376,1.01,0.599999999999994,0.00237445887445875,-0.00137609458391275,-0.0013671352646168,0.019434289012892,0.00222127188772866,7.468,7.604
2017-05-01,,,,50.87,9.09680852049402,5.05843597846924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.6,0.3,2,40,0,0.1,1,0.998849012345487,9.25,2.196,,,,,,,1.10552631578947,56.52,47.1282,22.8438,55.9193,28.259,,4.6,32.859,19.628,7.4,27.028,7554.34922831576,4013.81816737492,1379.95530337222,1624.15787853231,1916.49894052352,1562.40388488942,182.322823402207,8.631,-2.8,-0.2,0,-0.8,-3.7,0,1.2,1,52.98,51.97,55.49,54.89,54.07,46.44,5.0109139182969,5.00094507653751,6.05158364479884,8.76311875468926,8.24598306107463,8.41498731545654,8.04227686050844,7.591754152286,56.98,56.38,1.0713380952381,22.2048,7554.34922831576,1624.15787853231,182.322823402207,4013.81816737492,1624.15787853231,,,61.0448446666667,-0.8,-0.00807300807300796,0.0106420716566157,-2.11,-0.459999999999994,0.0341882205513784,-0.00632824556455114,-0.00629565135378093,-0.0398263495658739,0.0319117006137828,7.054,7.468
